"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3010000","3010000-102-2003-00022","20031224","","01","영업/정상","01","영업","","","","","995 6427","75.48","100013","서울특별시 중구 충무로3가 57-5번지 (지하1층) ","서울특별시 중구 수표로2길 29 (충무로3가(지하1층))","04554","빙고노래마당","20141103101719","I","2018-08-31 23:59:59.0","기타","199235.338949436    ","451113.148084908    ","기타","","","","","","","","","","","","","","N","75.48","","",""
"3010000","3010000-102-2004-00001","20040205","","03","폐업","02","폐업","20060426","","","","22681389","95.00","100196","서울특별시 중구 을지로6가 23-26번지 (지상2층) ","","","한강주점","20040205000000","I","2018-08-31 23:59:59.0","룸살롱","200505.107132432    ","451510.421498493    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","95","","",""
"3010000","3010000-102-2004-00002","20040206","","01","영업/정상","01","영업","","","","","0222689352","64.20","100013","서울특별시 중구 충무로3가 25-5번지 (지상2층) ","서울특별시 중구 마른내로2길 31 (충무로3가(지상2층))","04555","애플노래클럽","20171214131939","I","2018-08-31 23:59:59.0","룸살롱","199181.497812797    ","451200.582086986    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","64.2","","",""
"3010000","3010000-102-2004-00003","20040323","","03","폐업","02","폐업","20110330","","","","02  22851852","66.12","100845","서울특별시 중구 을지로2가 88-1번지 (지상2층) ","","","팡팡노래팡","20110405150920","I","2018-08-31 23:59:59.0","룸살롱","","","룸살롱","0","0","","","상수도전용","","","","","","","","","N","66.12","","",""
"3010000","3010000-102-2004-00004","20040429","","03","폐업","02","폐업","20161017","","","","02 3337386","60.00","100195","서울특별시 중구 을지로5가 275-6번지 (지상1층) ","서울특별시 중구 동호로 350 (을지로5가(지상1층))","04561","도아술마시는노래터","20120725163553","I","2018-08-31 23:59:59.0","룸살롱","200168.83910333     ","451476.043044703    ","룸살롱","","","","","","","","","","","","","","N","60","","",""
"3010000","3010000-102-2004-00005","20040528","","01","영업/정상","01","영업","","","","","02  22791052","73.45","100411","서울특별시 중구 광희동1가 38-1번지 (지하1층) ","서울특별시 중구 을지로38길 11 (광희동1가(지하1층))","04561","나이스클럽(Nice club)","20191128145947","U","2019-11-30 02:40:00.0","기타","200271.398443634    ","451530.977065507    ","기타","","","","","","","","","","","","","","N","73.45","","",""
"3010000","3010000-102-2004-00006","20040622","","01","영업/정상","01","영업","","","","","0222343240","85.01","100880","서울특별시 중구 흥인동 111 (지하1층)","서울특별시 중구 다산로 255 (흥인동(지하1층))","04569","비양카노래타운","20200811173549","U","2019-12-07 23:03:00.0","룸살롱","201336.089738518","451505.733327295","","","","","","","","","","","","","","","","","","",""
"3010000","3010000-102-2004-00008","20040719","","03","폐업","02","폐업","20180706","","","","","79.59","100845","서울특별시 중구 을지로2가 199-7번지 지상2층 ","서울특별시 중구 명동9길 45 (을지로2가지상2층)","04534","만남노래광장","20180706181542","I","2018-08-31 23:59:59.0","룸살롱","198515.450935419    ","451503.522488994    ","룸살롱","1","3","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","79.59","","",""
"3010000","3010000-102-2004-00009","20040715","","03","폐업","02","폐업","20130206","","","","0222776699","464.36","100260","서울특별시 중구 남학동 13-2번지 (아스토리아호텔2층) ","서울특별시 중구 퇴계로 176 (남학동(아스토리아호텔2층))","04627","루루클럽","20110812141820","I","2018-08-31 23:59:59.0","룸살롱","199161.113140526    ","450949.233944936    ","룸살롱","5","10","기타","우수","상수도전용","","","","","","","","","N","464.36","","",""
"3010000","3010000-102-2004-00010","20040922","","03","폐업","02","폐업","20091218","","","","0222796357","109.12","100863","서울특별시 중구 충무로4가 32-16번지 (지하1층) ","","","스캔들","20080402153338","I","2018-08-31 23:59:59.0","룸살롱","199606.111306323    ","451137.895818696    ","룸살롱","","","","","","","","","","","","","","N","109.12","","",""
"3010000","3010000-102-2004-00011","20041007","","01","영업/정상","01","영업","","","","","0222685911","70.08","100013","서울특별시 중구 충무로3가 35-3번지 외 1필지 (지상2층) ","서울특별시 중구 충무로2길 6 (충무로3가외 1필지 (지상2층))","04557","차차차노래터","20061002000000","I","2018-08-31 23:59:59.0","기타","199352.432492448    ","451134.701403015    ","기타","","","","","상수도전용","","","","","","","","","N","70.08","","",""
"3010000","3010000-102-2004-00012","20041018","","03","폐업","02","폐업","20070625","","","","","144.71","100823","서울특별시 중구 신당동 247-16번지 지하1층 ","","","북창동미인클럽","20050105000000","I","2018-08-31 23:59:59.0","룸살롱","201194.715730283    ","451400.468437393    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","144.71","","",""
"3010000","3010000-102-2004-00013","20041018","","01","영업/정상","01","영업","","","","","","188.19","100080","서울특별시 중구 북창동 82번지 (지하1층) ","서울특별시 중구 세종대로14길 26 (북창동(지하1층))","04526","팡팡","20160317112528","I","2018-08-31 23:59:59.0","룸살롱","197996.158836926    ","451158.758865826    ","룸살롱","","","","","","","","","","","","","","N","188.19","","",""
"3010000","3010000-102-2004-00014","20041019","","01","영업/정상","01","영업","","","","","02 7783566","88.94","100814","서울특별시 중구 서소문동 90번지 외3필지(지하1층) ","서울특별시 중구 서소문로 130 (서소문동외3필지(지하1층))","04514","앵콜노래바","20190222161725","U","2019-02-24 02:40:00.0","룸살롱","197772.478513016    ","451236.839278329    ","룸살롱","","","","","","","","","","","","","","N","88.94","","",""
"3010000","3010000-102-2004-00015","20041020","","01","영업/정상","01","영업","","","","","0222757764","40.41","100862","서울특별시 중구 충무로4가 131-4번지 외1필지(지상2층) ","서울특별시 중구 충무로2길 36 (충무로4가외1필지(지상2층))","04557","개구리","20180801172626","I","2018-08-31 23:59:59.0","간이주점","199498.261434055    ","451106.843219036    ","간이주점","1","0","유흥업소밀집지역","","상수도전용","","","","","","","","","N","40.41","","",""
"3010000","3010000-102-2004-00016","20041112","","01","영업/정상","01","영업","","","","","0222695901","93.60","100300","서울특별시 중구 초동 70-4번지 (지상3층) ","서울특별시 중구 마른내로 42 (초동(지상3층))","04555","발리노래주점","20190604161917","U","2019-06-06 02:40:00.0","기타","199263.803751308    ","451326.721167275    ","기타","","","","","","","","","","","","","","N","93.6","","",""
"3010000","3010000-102-2004-00017","20041117","","01","영업/정상","01","영업","","","","","0222678006","66.54","100411","서울특별시 중구 광희동1가 278번지 (지상2층) ","서울특별시 중구 동호로34길 28 (광희동1가(지상2층))","04561","화이트 노래주점","20141126140820","I","2018-08-31 23:59:59.0","기타","200277.233628962    ","451409.768497498    ","기타","","","","","","","","","","","","","","N","66.54","","",""
"3010000","3010000-102-2004-00018","20041123","","01","영업/정상","01","영업","","","","","02 3135906","57.16","100858","서울특별시 중구 중림동 129-35번지 (지상2층) ","서울특별시 중구 청파로 425-2 (중림동(지상2층))","04507","수인","20190307174457","U","2019-03-09 02:40:00.0","간이주점","197185.873726348    ","450597.615172744    ","간이주점","0","1","학교정화(상대)","기타","","","","","","","","","","N","57.16","","",""
"3010000","3010000-102-2004-00019","20041220","","03","폐업","02","폐업","20050117","","","","","65.05","100851","서울특별시 중구 을지로6가 18-95번지 (지상6층) ","","","y-years(와이이얼스)","20041221000000","I","2018-08-31 23:59:59.0","기타","200653.453828451    ","451718.128484063    ","기타","0","0","","","상수도전용","","","","","","","","","N","65.05","","",""
"3010000","3010000-102-2004-00020","20041222","","01","영업/정상","01","영업","","","","","0222727904","49.59","100013","서울특별시 중구 충무로3가 30-18 지상2층","서울특별시 중구 충무로 17-1 (충무로3가지상2층)","04555","후","20200805142131","U","2019-12-08 00:07:00.0","룸살롱","199298.820026625","451178.139931184","","","","","","","","","","","","","","","","","","",""
"3010000","3010000-102-2004-00021","20041230","","03","폐업","02","폐업","20080509","","","","02 7753420","93.39","100809","서울특별시 중구 명동2가 3-1번지 (지상2층) ","","","엔젤노래주점","20080201173051","I","2018-08-31 23:59:59.0","기타","198644.438703166    ","451230.335244316    ","기타","0","0","","","상수도전용","","","","","","","","","N","93.39","","",""
"3010000","3010000-102-2005-00001","20050114","","03","폐업","02","폐업","20111219","","","","02 7715425","123.90","100861","서울특별시 중구 충무로2가 61-1번지 (지상2층) ","","","째즈노래바","20110329141246","I","2018-08-31 23:59:59.0","룸살롱","198877.763163919    ","451053.906806167    ","룸살롱","","","","","","","","","","","","","","N","123.9","","",""
"3010000","3010000-102-2005-00002","20050125","","01","영업/정상","01","영업","","","","","0222322533","66.08","100869","서울특별시 중구 황학동 732-0번지 (지상12층) ","서울특별시 중구 퇴계로 427-3 12층 (황학동)","04576","삼육오(365)","20200213143852","U","2020-02-15 02:40:00.0","기타","201624.791694991    ","451518.843529836    ","기타","0","1","기타","우수","상수도전용","","0","0","0","0","","0","0","N","66.08","","",""
"3010000","3010000-102-2005-00003","20050217","","01","영업/정상","01","영업","","","","","02 7796645","71.98","100800","서울특별시 중구 남대문로5가 6-10번지 (지상2층) ","서울특별시 중구 세종대로1길 6 (남대문로5가(지상2층))","04512","노래타운","20140502132054","I","2018-08-31 23:59:59.0","룸살롱","197545.466956959    ","450663.320865035    ","룸살롱","","","","","","","","","","","","","","N","71.98","","",""
"3010000","3010000-102-2005-00004","20050223","","03","폐업","02","폐업","20050530","","","","0222746615","75.38","100411","서울특별시 중구 광희동1가 188-5번지 (지상2층) ","","","도레미노래밤주점","20050223000000","I","2018-08-31 23:59:59.0","룸살롱","200501.081144237    ","451381.522843918    ","룸살롱","0","0","유흥업소밀집지역","","상수도전용","","","","","","","","","N","75.38","","",""
"3010000","3010000-102-2005-00005","20050504","","03","폐업","02","폐업","20091013","","","","02 7521112","54.25","100845","서울특별시 중구 을지로2가 199-33번지 (지상8층) ","","","메트로호텔무사이","20090327135203","I","2018-08-31 23:59:59.0","기타","198492.801933133    ","451427.348965871    ","기타","","","","","","","","","","","","","","N","54.25","","",""
"3010000","3010000-102-2005-00006","20050602","","03","폐업","02","폐업","20151112","","","","0231471318","47.42","100372","서울특별시 중구 만리동2가 24-2번지 (지하1층) ","서울특별시 중구 만리재로 175-1 (만리동2가(지하1층))","","수인노래팡주점","20151104100155","I","2018-08-31 23:59:59.0","간이주점","196896.258515802    ","450226.893783082    ","간이주점","","","","","","","","","","","","","","N","47.42","","",""
"3010000","3010000-102-2005-00007","20050706","","01","영업/정상","01","영업","","","","","0222787004","98.34","100281","서울특별시 중구 인현동1가 87-18번지 (지하1층) ","서울특별시 중구 마른내로 58 (인현동1가(지하1층))","04556","명보","20200123155521","U","2020-01-25 02:40:00.0","기타","199419.643695968    ","451319.55169995     ","기타","","","","","","","","","","","","","","N","98.34","","",""
"3010000","3010000-102-2005-00008","20050720","","01","영업/정상","01","영업","","","","","0222748850","39.67","100300","서울특별시 중구 초동 41-2번지 2층 ","서울특별시 중구 충무로 32 2층 (초동)","04556","뉴스타","20200318163152","U","2020-03-20 02:40:00.0","룸살롱","199317.362258098    ","451297.523976847    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","39.67","","",""
"3010000","3010000-102-2005-00009","20050804","","01","영업/정상","01","영업","","","","","0222721452","64.71","100863","서울특별시 중구 충무로4가 28-3번지 (지상1층) ","","","남산","20140304102943","I","2018-08-31 23:59:59.0","기타","199528.479126357    ","451130.498839091    ","기타","0","0","","","상수도전용","","","","","","","","","N","64.71","","",""
"3010000","3010000-102-2005-00010","20050812","","01","영업/정상","01","영업","","","","","0222757770","52.27","100411","서울특별시 중구 광희동1가 188-4번지 (지하1층) ","서울특별시 중구 마른내로 165 (광희동1가(지하1층))","04561","황제노래광장","20050812000000","I","2018-08-31 23:59:59.0","룸살롱","200497.212113223    ","451372.181550185    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","52.27","","",""
"3010000","3010000-102-2005-00011","20050817","","01","영업/정상","01","영업","","","","","0222738172","82.00","100013","서울특별시 중구 충무로3가 36-4번지 (지상2층) ","서울특별시 중구 충무로2길 2 (충무로3가(지상2층))","04557","립스틱","20190531140803","U","2019-06-02 02:40:00.0","기타","199342.444580223    ","451137.087964962    ","기타","","","","","","","","","","","","","","N","82","","",""
"3010000","3010000-102-2005-00012","20050825","","01","영업/정상","01","영업","","","","","02  22772999","92.53","100862","서울특별시 중구 충무로4가 133-1번지 (지상2층) ","서울특별시 중구 충무로2길 34 (충무로4가(지상2층))","04557","천생연분","20200529132118","U","2020-05-31 02:40:00.0","간이주점","199482.560997787    ","451107.363779923    ","간이주점","0","0","","","상수도전용","","","","","","","","","N","92.53","","",""
"3010000","3010000-102-2005-00013","20050825","","01","영업/정상","01","영업","","","","","","88.17","100013","서울특별시 중구 충무로3가 24-5번지 지상2층 ","서울특별시 중구 수표로 22-14 2층 (충무로3가)","04555","구찌노래짱","20200515152632","U","2020-05-17 02:40:00.0","간이주점","199143.472023078    ","451193.990944798    ","간이주점","","","","","","","","","","","","","","N","88.17","","",""
"3010000","3010000-102-2005-00014","20050831","","01","영업/정상","01","영업","","","","","0222742228","93.08","100411","서울특별시 중구 광희동1가 164번지 (지상2층) ","서울특별시 중구 을지로44길 28 (광희동1가(지상2층))","04561","팡팡노래팡","20161223145524","I","2018-08-31 23:59:59.0","룸살롱","200477.851667781    ","451407.894705323    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","93.08","","",""
"3010000","3010000-102-2005-00015","20051123","","01","영업/정상","01","영업","","","","","0222538004","47.01","100013","서울특별시 중구 충무로3가 34-8번지 (지상2층) ","서울특별시 중구 충무로2길 1 (충무로3가(지상2층))","04556","사계절","20110829171316","I","2018-08-31 23:59:59.0","간이주점","199341.137053361    ","451158.155627639    ","간이주점","0","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","47.01","","",""
"3010000","3010000-102-2005-00016","20051125","","03","폐업","02","폐업","20171128","","","","","58.28","100800","서울특별시 중구 남대문로5가 14-3번지 (지상3층) ","서울특별시 중구 세종대로2가길 19 (남대문로5가(지상3층))","","희","20180117111015","I","2018-08-31 23:59:59.0","기타","197692.13083163     ","450645.375773861    ","기타","1","0","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","58.28","","",""
"3010000","3010000-102-2005-00017","20051201","","03","폐업","02","폐업","20061211","","","","","71.23","100846","서울특별시 중구 을지로3가 320-12번지 (지하1층) ","","","팡팡노래마을주점","20051201000000","I","2018-08-31 23:59:59.0","기타","199147.240116001    ","451462.438530525    ","기타","0","0","기타","","상수도전용","","","","","","","","","N","71.23","","",""
"3010000","3010000-102-2005-00018","20051226","","01","영업/정상","01","영업","","","","","0222630204","86.20","100013","서울특별시 중구 충무로3가 24-6번지 (지상2층) ","서울특별시 중구 퇴계로27길 45 (충무로3가(지상2층))","04555","큐노래클럽","20160701163251","I","2018-08-31 23:59:59.0","간이주점","199150.079374192    ","451207.991055599    ","간이주점","0","0","기타","자율","","","","","","","","","","N","86.2","","",""
"3010000","3010000-102-2006-00001","20060109","","01","영업/정상","01","영업","","","","","0222446284","65.20","100862","서울특별시 중구 충무로4가 5-1번지 (지상1층) ","서울특별시 중구 충무로2길 7 (충무로4가(지상1층))","04556","빠담빠담","20131125135810","I","2018-08-31 23:59:59.0","간이주점","199365.065654859    ","451159.555634119    ","간이주점","0","0","기타","","상수도전용","","","","","","","","","N","65.2","","",""
"3010000","3010000-102-2006-00002","20060131","","01","영업/정상","01","영업","","","","","0222696255","55.40","100862","서울특별시 중구 충무로4가 5-1번지 (지상2층) ","서울특별시 중구 충무로2길 7 (충무로4가(지상2층))","04556","파티","20130808145502","I","2018-08-31 23:59:59.0","간이주점","199365.065654859    ","451159.555634119    ","간이주점","0","0","기타","","상수도전용","","","","","","","","","N","55.4","","",""
"3010000","3010000-102-2006-00003","20060414","","03","폐업","02","폐업","20120521","","","","","96.87","100851","서울특별시 중구 을지로6가 18-40번지 (지상3층) ","서울특별시 중구 장충단로 249-24 (을지로6가(지상3층))","04564","팅가팅가","20110221140820","I","2018-08-31 23:59:59.0","기타","200607.349059464    ","451684.628634882    ","기타","0","0","","","","","","","","","","","","N","96.87","","",""
"3010000","3010000-102-2006-00004","20060608","","03","폐업","02","폐업","20071116","","","","02 7763348","98.45","100180","서울특별시 중구 다동 188-0번지 (지상2층) ","","","아리조나노래광장주점","20060609000000","I","2018-08-31 23:59:59.0","기타","","","기타","0","0","","","","","","","","","","","","N","98.45","","",""
"3010000","3010000-102-2006-00005","20060620","","01","영업/정상","01","영업","","","","","02  742 3335","96.36","100411","서울특별시 중구 광희동1가 98-0 (지하1층)","서울특별시 중구 마른내로 155-1 (광희동1가(지하1층))","04561","스카이노래","20200807151402","U","2019-12-08 00:09:00.0","기타","200411.522050783","451397.541417783","","","","","","","","","","","","","","","","","","",""
"3010000","3010000-102-2006-00006","20060718","","01","영업/정상","01","영업","","","","","","97.02","100411","서울특별시 중구 광희동1가 182-28번지 (지상2층) ","서울특별시 중구 을지로44길 17-5 (광희동1가(지상2층))","04561","노래하며주점","20120718151837","I","2018-08-31 23:59:59.0","기타","200527.861297598    ","451446.07587863     ","기타","0","0","유흥업소밀집지역","","상수도전용","","","","","","","","","N","97.02","","",""
"3010000","3010000-102-2006-00007","20060823","","03","폐업","02","폐업","20191202","","","","02 7575044","96.36","100845","서울특별시 중구 을지로2가 199-7번지 (3층) ","서울특별시 중구 명동9길 45 (을지로2가(3층))","04534","에어포트","20191202131200","U","2019-12-04 02:40:00.0","기타","198515.450935419    ","451503.522488994    ","기타","","","","","","","","","","","","","","N","96.36","","",""
"3010000","3010000-102-2006-00008","20060921","","03","폐업","02","폐업","20110330","","","","0222854991","97.79","100851","서울특별시 중구 을지로6가 18-71번지 (지하1층) ","","","모드니","20110405144026","I","2018-08-31 23:59:59.0","기타","200531.498744146    ","451623.151463226    ","기타","0","0","","","","","","","","","","","","N","97.79","","",""
"3010000","3010000-102-2006-00009","20061013","","01","영업/정상","01","영업","","","","","0222736812","98.70","100411","서울특별시 중구 광희동1가 142번지 (지상3층) ","서울특별시 중구 을지로44길 10 (광희동1가(지상3층))","04561","벤허주점","20151028160610","I","2018-08-31 23:59:59.0","기타","200498.497456559    ","451494.706799835    ","기타","0","0","","","상수도전용","","","","","","","","","N","98.7","","",""
"3010000","3010000-102-2006-00010","20061101","","01","영업/정상","01","영업","","","","","0222695735","59.09","100310","서울특별시 중구 오장동 206-35번지 (지상2층)","서울특별시 중구 마른내로 126 (오장동(지상2층))","04559","올인","20200617164423","U","2019-12-05 23:09:00.0","기타","200094.291266752","451350.151402624","","","","","","","","","","","","","","","","","","",""
"3010000","3010000-102-2006-00011","20061109","","01","영업/정상","01","영업","","","","","02 7770727","95.71","100873","서울특별시 중구 회현동1가 92-6번지 (지하1층) ","서울특별시 중구 퇴계로8길 13 (회현동1가(지하1층))","04634","파레스","20100625152112","I","2018-08-31 23:59:59.0","기타","198164.258357664    ","450703.59926523     ","기타","0","0","기타","","","","","","","","","","","N","95.71","","",""
"3010000","3010000-102-2006-00012","20061109","","01","영업/정상","01","영업","","","","","02 7753330","95.07","100814","서울특별시 중구 서소문동 84번지 (지하1층) ","서울특별시 중구 서소문로 128-4 (서소문동(지하1층))","04514","일번지","20141021091229","I","2018-08-31 23:59:59.0","기타","197753.23962738     ","451224.786988877    ","기타","0","0","기타","","상수도전용","","","","","","","","","N","95.07","","",""
"3010000","3010000-102-2006-00013","20061124","","03","폐업","02","폐업","20200630","","","","","93.34","100842","서울특별시 중구 을지로1가 42 (지하1층)","서울특별시 중구 남대문로9길 39 (을지로1가(지하1층))","04523","시카고","20200630145304","U","2019-12-07 00:02:00.0","기타","198185.76830634","451601.063727086","","","","","","","","","","","","","","","","","","",""
"3010000","3010000-102-2006-00014","20061129","","03","폐업","02","폐업","20170405","","","","0222685700","99.00","100330","서울특별시 중구 주교동 24-1번지 외 6필지(지상2층) ","서울특별시 중구 청계천로 208 (주교동 외 6필지(지상2층))","04546","럭셔리노래터","20170405115034","I","2018-08-31 23:59:59.0","기타","199994.148286986    ","451871.658487352    ","기타","","","","","","","","","","","","","","N","99","","",""
"3010000","3010000-102-2006-00015","20061226","","01","영업/정상","01","영업","","","","","0222783500","94.84","100282","서울특별시 중구 인현동2가 100번지 (지상2층) ","서울특별시 중구 마른내로 68 (인현동2가(지상2층))","04556","풍전노래광장주점","20171211162632","I","2018-08-31 23:59:59.0","기타","199523.348932455    ","451311.73592696     ","기타","0","0","학교정화(상대)","","상수도전용","","","","","","","","","N","94.84","","",""
"3010000","3010000-102-2007-00001","20070105","","01","영업/정상","01","영업","","","","","0222657790","64.99","100851","서울특별시 중구 을지로6가 18-52번지 (지하1층) ","서울특별시 중구 을지로43길 15 (을지로6가(지하1층))","04564","태양","20100115141037","I","2018-08-31 23:59:59.0","기타","200535.613345678    ","451633.505223364    ","기타","","","","","","","","","","","","","","N","64.99","","",""
"3010000","3010000-102-2007-00002","20070118","","03","폐업","02","폐업","20100330","","","","0222785579","63.67","100220","서울특별시 중구 장교동 22-17번지 (지상3층) ","","","놀아바주점","20070118000000","I","2018-08-31 23:59:59.0","기타","","","기타","0","0","기타","","상수도전용","","","","","","","","","N","63.67","","",""
"3010000","3010000-102-2007-00003","20070117","","03","폐업","02","폐업","20181001","","","","0222854500","275.60","100195","서울특별시 중구 을지로5가 133-1번지 2층 ","서울특별시 중구 을지로38길 20 (을지로5가 2층)","04561","루이스","20181001142600","U","2018-10-03 02:36:09.0","기타","200225.983119633    ","451511.262755282    ","기타","4","7","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","275.6","","",""
"3010000","3010000-102-2007-00004","20070125","","03","폐업","02","폐업","20100331","","","","","45.30","100845","서울특별시 중구 을지로2가 88-1번지 ","","","주몽노래밤주점","20091019164732","I","2018-08-31 23:59:59.0","기타","","","기타","0","2","기타","우수","상수도전용","","","","","","","","","N","45.3","","",""
"3010000","3010000-102-2007-00005","20070329","","01","영업/정상","01","영업","","","","","02 7554559","94.76","100801","서울특별시 중구 남대문로5가 84-4번지 외 3필지(84-184-284-3) ","서울특별시 중구 세종대로 10 (남대문로5가외 3필지(84-184-284-3))","04527","25시노래빵주점","20170622101453","I","2018-08-31 23:59:59.0","기타","197587.078916783    ","450597.248177784    ","기타","","","","","","","","","","","","","","N","94.76","","",""
"3010000","3010000-102-2007-00006","20070618","","01","영업/정상","01","영업","","","","","","42.00","100863","서울특별시 중구 충무로4가 15-18번지 외1필지(15-20) (3층) ","","","브이아이피(VIP)","20070817170649","I","2018-08-31 23:59:59.0","룸살롱","199447.951367947    ","451139.119065936    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","42","","",""
"3010000","3010000-102-2007-00007","20070702","","01","영업/정상","01","영업","","","","","0222711381","95.00","100863","서울특별시 중구 충무로4가 25번지 외1필지 (2층) ","서울특별시 중구 충무로2길 37 (충무로4가외1필지 (2층))","04556","황진이노래노래","20150805095959","I","2018-08-31 23:59:59.0","룸살롱","199511.558012697    ","451125.383543955    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","95","","",""
"3010000","3010000-102-2007-00008","20070702","","01","영업/정상","01","영업","","","","","","61.42","100863","서울특별시 중구 충무로4가 25번지 외1필지 (3층) ","서울특별시 중구 충무로2길 37 (충무로4가외1필지 (3층))","04556","지화자노래노래","20110413154156","I","2018-08-31 23:59:59.0","룸살롱","199511.558012697    ","451125.383543955    ","룸살롱","0","0","","","상수도전용","","","","","","","","","N","61.42","","",""
"3010000","3010000-102-2007-00009","20070704","","03","폐업","02","폐업","20170404","","","","02 7762235","65.98","100080","서울특별시 중구 북창동 71-1번지 (지하1층) ","서울특별시 중구 남대문로1길 26-5 (북창동(지하1층))","04526","로코(ROKO)","20170404104614","I","2018-08-31 23:59:59.0","룸살롱","197961.659890032    ","451119.708740195    ","룸살롱","","","","","","","","","","","","","","N","65.98","","",""
"3010000","3010000-102-2007-00010","20070709","","01","영업/정상","01","영업","","","","","02  22644678","96.52","100282","서울특별시 중구 인현동2가 192-17번지 외2필지(지하1층) ","서울특별시 중구 퇴계로41길 47 (인현동2가외2필지(지하1층))","04556","힐링","20200507154400","U","2020-05-09 02:40:00.0","룸살롱","199524.530913749    ","451295.729538067    ","룸살롱","","","","","상수도전용","","","","","","","","","N","96.52","","",""
"3010000","3010000-102-2007-00011","20070808","","01","영업/정상","01","영업","","","","","02  22852489","94.78","100862","서울특별시 중구 충무로4가 134-2번지 (지상2층) ","","","디바1004","20191015111419","U","2019-10-17 02:40:00.0","룸살롱","199466.317788539    ","451108.71319358     ","룸살롱","","","","","","","","","","","","","","N","94.78","","",""
"3010000","3010000-102-2007-00012","20070824","","01","영업/정상","01","영업","","","","","02  22667949","64.73","100300","서울특별시 중구 초동 53-22번지 (지상2층) ","서울특별시 중구 마른내로2길 27 (초동(지상2층))","04555","go go","20180827172857","I","2018-08-31 23:59:59.0","룸살롱","199198.649726286    ","451216.422597341    ","룸살롱","2","0","유흥업소밀집지역","자율","상수도전용","","","","","","","","","N","64.73","","",""
"3010000","3010000-102-2007-00013","20071106","","01","영업/정상","01","영업","","","","","7797730","94.68","100170","서울특별시 중구 무교동 12-1번지 ","서울특별시 중구 무교로 24 (무교동)","04521","보물섬","20180425145640","I","2018-08-31 23:59:59.0","룸살롱","198117.52530179     ","451757.623911747    ","룸살롱","2","2","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","94.68","","",""
"3010000","3010000-102-2008-00001","20080103","","01","영업/정상","01","영업","","","","","0222743378","93.45","100013","서울특별시 중구 충무로3가 56-1 (지상3층)","서울특별시 중구 수표로6길 32 (충무로3가(지상3층))","04554","썸노래짱","20200625111715","U","2019-12-05 22:07:00.0","룸살롱","199229.920454832","451163.795783446","","","","","","","","","","","","","","","","","","",""
"3010000","3010000-102-2008-00002","20080201","","01","영업/정상","01","영업","","","","","0222642666","90.37","100411","서울특별시 중구 광희동1가 194-1번지 지하1층 ","서울특별시 중구 장충단로 221 (광희동1가지하1층)","04561","미소노래짱","20190909132918","U","2019-09-11 02:40:00.0","룸살롱","200544.610709636    ","451376.853057609    ","룸살롱","","1","기타","","상수도전용","","","","","","","","","N","90.37","","",""
"3010000","3010000-102-2008-00003","20080310","","01","영업/정상","01","영업","","","","","","88.54","100846","서울특별시 중구 을지로3가 295-4번지 (지하1층) ","","","아하","20081222173041","I","2018-08-31 23:59:59.0","룸살롱","199243.719707907    ","451518.197727854    ","룸살롱","","","","","상수도전용","","","","","","","","","N","88.54","","",""
"3010000","3010000-102-2008-00004","20080324","","03","폐업","02","폐업","20120320","","","","","144.72","100013","서울특별시 중구 충무로3가 57-24번지 (지상3층) ","","","오렌지노래클럽","20110519161522","I","2018-08-31 23:59:59.0","룸살롱","199210.083120839    ","451112.823586702    ","룸살롱","","","","","","","","","","","","","","N","144.72","","",""
"3010000","3010000-102-2008-00005","20080411","","03","폐업","02","폐업","20181115","","","","02   7773134","51.20","100021","서울특별시 중구 명동1가 45-1번지 지상3층 ","서울특별시 중구 명동7길 18 (명동1가지상3층)","04534","샤넬","20190129090408","U","2019-01-31 02:40:00.0","룸살롱","198556.141608393    ","451362.77051901     ","룸살롱","","","유흥업소밀집지역","우수","상수도전용","","","","","","","","","N","51.2","","",""
